cve,cvss_score,severity,severity_num,port,service,is_public,has_exploit,in_cisa_kev,in_exploitdb,attackVector,attackComplexity,privilegesRequired,userInteraction,gold_risk_score,source
CVE-2019-3025,9.0,CRITICAL,4,1521,hospitality_res_3700,0,1,0,1,NETWORK,HIGH,NONE,NONE,10.0,NVD+ExploitDB
CVE-2019-15260,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-16699,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-16700,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17512,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13116,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17669,9.8,CRITICAL,4,3389,wordpress,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17670,9.8,CRITICAL,4,3389,wordpress,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13411,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17631,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10752,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8071,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13409,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15064,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15066,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8161,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8167,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8169,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8186,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8195,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2019-8196,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2019-8197,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2019-8199,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8200,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8205,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8206,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8211,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8212,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8213,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8214,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8215,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8220,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8221,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15900,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17393,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17526,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18224,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18225,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-12147,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-12148,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-9499,9.8,CRITICAL,4,3389,showbiz_pro,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18344,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-11933,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18355,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18370,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8236,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8237,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18387,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18394,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-12017,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13649,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13650,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13651,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13652,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13653,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18200,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15929,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18413,3.7,LOW,1,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,3.7,NVD
CVE-2019-18418,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2015-0270,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2356,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2357,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2358,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2359,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2360,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-5202,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-4857,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8088,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-4658,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-14451,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-16265,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13553,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5114,9.9,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,9.9,NVD
CVE-2019-5127,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5128,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5129,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2017-14742,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-16662,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2019-14926,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-14929,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-14930,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-14931,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2002-2444,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2009-4899,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-4239,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-11043,8.7,HIGH,3,0,unknown,0,1,1,1,NETWORK,HIGH,NONE,NONE,10.0,NVD+CISA_KEV+ExploitDB
CVE-2019-16897,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-14450,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17181,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18189,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2009-3887,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-3375,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2012-1187,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10211,9.8,CRITICAL,4,5432,postgresql,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10748,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10749,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15678,9.8,CRITICAL,4,5900,tightvnc,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15679,9.8,CRITICAL,4,5900,tightvnc,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-15683,9.8,CRITICAL,4,5900,turbovnc,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18604,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18624,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8287,9.8,CRITICAL,4,5900,tightvnc,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2012-0694,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2018-21029,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10762,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18632,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18633,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-0748,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18425,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18364,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2009-5041,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2009-5042,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2009-5043,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18464,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18465,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-1910,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5049,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5151,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-2548,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-2783,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2012-6125,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2018-4031,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13508,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13547,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-13551,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18226,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-2738,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2005-3056,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-2739,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2011-3923,9.8,CRITICAL,4,80,struts,1,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2013-1666,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18662,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-4102,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-4103,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2013-2259,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-2260,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18663,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-4409,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8980,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17212,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17211,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2005-2354,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18780,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2011-1134,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2011-1460,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8121,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8135,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8136,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8144,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8149,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-8158,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2006-0061,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2006-0062,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2006-3100,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2006-4243,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18784,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2007-0899,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-4401,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-12918,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-2446,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2011-4628,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10505,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10522,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10528,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10531,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10533,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10534,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10541,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10542,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-10565,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2249,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2258,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2283,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2285,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2302,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2323,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2324,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2325,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2331,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-2332,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5617,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-5644,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2014-3180,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-12419,9.8,CRITICAL,4,80,cxf,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18805,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-16872,9.9,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,9.9,NVD
CVE-2019-18814,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2011-2337,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-11996,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-2447,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-2476,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2007-3915,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-1751,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18818,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2007-6745,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2008-7291,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18835,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18623,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18852,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18873,9.0,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,LOW,REQUIRED,10.0,NVD+ExploitDB
CVE-2011-2897,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2011-2936,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18658,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18655,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18925,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-0719,9.1,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,9.1,NVD
CVE-2019-0721,9.1,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,9.1,NVD
CVE-2019-12719,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-1373,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-1384,9.9,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,9.9,NVD
CVE-2019-1449,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-3438,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-17330,9.6,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2019-6188,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2013-4656,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-18839,9.0,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,9.0,NVD
CVE-2013-4654,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2019-16948,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
